TRADEDATE,BOARDID,CLOSE,VOLUME,VALUE
2021-10-21,TQBR,334.25,2569950,862523375.2
2021-10-22,TQBR,333.0,4794240,1605499105.7
2021-10-25,TQBR,338.51,4231350,1422746431.7
2021-10-26,TQBR,337.87,4783880,1613349361.3
2021-10-27,TQBR,335.92,4139770,1393203089.8
2021-10-28,TQBR,329.6,6598330,2185688372.5
2021-10-29,TQBR,322.38,6923990,2241691188.9
2021-11-01,TQBR,332.99,10108770,3316630837.4
2021-11-02,TQBR,331.51,5477890,1817496452.6
2021-11-03,TQBR,335.02,3321510,1100658094.0
2021-11-05,TQBR,327.66,2921810,961687607.0
2021-11-08,TQBR,325.52,3294070,1075477375.6
2021-11-09,TQBR,326.3,3590380,1173991644.7
2021-11-10,TQBR,318.58,4889960,1576273277.3
2021-11-11,TQBR,324.15,3764430,1211146163.6
2021-11-12,TQBR,316.7,10557040,3338240068.9
2021-11-15,TQBR,315.89,5271020,1669170649.5
2021-11-16,TQBR,310.58,6769670,2104114613.8
2021-11-17,TQBR,311.48,4231420,1318253158.9
2021-11-18,TQBR,309.1,5010910,1555804562.3
2021-11-19,TQBR,302.0,8882380,2689194885.5
2021-11-22,TQBR,288.7,17452180,5091433309.6
2021-11-23,TQBR,303.95,13177770,3866121241.7
2021-11-24,TQBR,298.89,8974290,2685909377.1
2021-11-25,TQBR,296.2,4732290,1406597130.3
2021-11-26,TQBR,286.0,10400840,2993141001.2
2021-11-29,TQBR,294.95,6682560,1968000697.1
2021-11-30,TQBR,291.82,8364020,2442546890.7
2021-12-01,TQBR,296.3,8517090,2539656602.7
2021-12-02,TQBR,297.87,4835190,1434829513.1
2021-12-03,TQBR,295.51,3622150,1075791802.7
2021-12-06,TQBR,287.1,8690940,2503954697.5
2021-12-07,TQBR,288.4,12319940,3517743454.9
2021-12-08,TQBR,280.69,17389660,4920758646.1
2021-12-09,TQBR,280.51,13858250,3897661211.2
2021-12-10,TQBR,279.43,10198260,2851958016.3
2021-12-13,TQBR,266.46,16296460,4426505877.8
2021-12-14,TQBR,269.87,18811830,4969282940.3
2021-12-15,TQBR,271.27,9508380,2554880778.5
2021-12-16,TQBR,278.41,14000110,3893840640.1
2021-12-17,TQBR,278.82,7192540,1997597744.1
2021-12-20,TQBR,274.09,8470120,2312036697.7
2021-12-21,TQBR,275.9,6586930,1807188047.7
2021-12-22,TQBR,276.36,8893350,2468844190.5
2021-12-23,TQBR,276.02,5306470,1470847920.2
2021-12-24,TQBR,275.96,3909640,1077703512.4
2021-12-27,TQBR,278.61,4117480,1141644739.4
2021-12-28,TQBR,278.9,4849200,1353985586.0
2021-12-29,TQBR,277.45,4596070,1273789022.3
2021-12-30,TQBR,279.0,7460350,2075350387.0
2022-01-03,TQBR,289.74,4729040,1350298462.4
2022-01-04,TQBR,289.01,6340870,1836067677.8
2022-01-05,TQBR,274.8,9557700,2696265271.3
2022-01-06,TQBR,279.05,11563410,3204514965.4
2022-01-07,TQBR,,0,0.0
2022-01-10,TQBR,277.8,8100370,2253348105.0
2022-01-11,TQBR,278.15,6653170,1840958108.7
2022-01-12,TQBR,276.0,9318330,2567984808.6
2022-01-13,TQBR,263.95,19975500,5344269682.8
2022-01-14,TQBR,252.64,45583630,11519390751.2
2022-01-17,TQBR,250.65,28556580,7040828760.4
2022-01-18,TQBR,228.61,44803800,10464616433.6
2022-01-19,TQBR,238.5,42115420,9833399213.8
2022-01-20,TQBR,244.0,38839990,9378816116.0
2022-01-21,TQBR,239.12,24049050,5844170744.2
2022-01-24,TQBR,230.63,33749180,7679018586.8
2022-01-25,TQBR,231.6,21351020,4907813796.0
2022-01-26,TQBR,230.14,18062300,4194427358.3
2022-01-27,TQBR,243.53,21882050,5257229501.0
2022-01-28,TQBR,246.9,15936010,3941269488.9
2022-01-31,TQBR,255.53,13613890,3444489472.5
2022-02-01,TQBR,252.6,11774470,2981776208.1
2022-02-02,TQBR,249.12,11128020,2772894413.5
2022-02-03,TQBR,239.9,11265370,2730165290.4
2022-02-04,TQBR,245.0,13348540,3252573111.9
2022-02-07,TQBR,245.58,6124020,1499796793.0
2022-02-08,TQBR,255.68,11182070,2813097528.6
2022-02-09,TQBR,265.21,15570780,4085101746.7
2022-02-10,TQBR,261.0,11584910,3046836512.5
2022-02-11,TQBR,250.86,17108120,4366683889.0
2022-02-14,TQBR,245.1,27272580,6622146773.3
2022-02-15,TQBR,258.88,19270840,4888444026.1
2022-02-16,TQBR,262.49,17279130,4535966347.0
2022-02-17,TQBR,250.08,17055960,4321717886.9
2022-02-18,TQBR,240.0,20190700,4919177316.6
2022-02-21,TQBR,195.01,103918160,21847082601.6
2022-02-22,TQBR,204.3,99765980,19169747037.0
2022-02-23,TQBR,,0,0.0
2022-02-24,TQBR,132.0,55887680,6871109474.1
2022-02-25,TQBR,131.3,32401330,4254657628.2
2022-02-28,TQBR,,0,0.0
2022-03-01,TQBR,,0,0.0
2022-03-02,TQBR,,0,0.0
2022-03-03,TQBR,,0,0.0
2022-03-04,TQBR,,0,0.0
2022-03-09,TQBR,,0,0.0
2022-03-10,TQBR,,0,0.0
2022-03-11,TQBR,,0,0.0
2022-03-14,TQBR,,0,0.0
2022-03-15,TQBR,,0,0.0
2022-03-16,TQBR,,0,0.0
2022-03-17,TQBR,,0,0.0
2022-03-18,TQBR,,0,0.0
2022-03-21,TQBR,,0,0.0
2022-03-22,TQBR,,0,0.0
2022-03-23,TQBR,,0,0.0
2022-03-24,TQBR,135.4,18069380,2603631515.4
2022-03-25,TQBR,131.0,6232190,835195619.9
2022-03-28,TQBR,126.94,3613680,458242488.3
2022-03-29,TQBR,130.8,11077630,1488449339.3
2022-03-30,TQBR,135.5,3823480,520902004.8
2022-03-31,TQBR,145.9,9096820,1288317617.9
2022-04-01,TQBR,159.0,12646880,1975852178.6
2022-04-04,TQBR,173.45,11513290,1941972029.8
2022-04-05,TQBR,159.99,15789260,2594078804.4
2022-04-06,TQBR,149.79,10121310,1550947248.5
2022-04-07,TQBR,152.7,5349830,818716560.1
2022-04-08,TQBR,148.99,3947930,593093818.9
2022-04-11,TQBR,143.58,4293960,629965548.4
2022-04-12,TQBR,139.5,5313190,731351924.0
2022-04-13,TQBR,139.99,2426450,339084441.6
2022-04-14,TQBR,133.0,2326520,318461957.8
2022-04-15,TQBR,132.9,4738510,629418653.5
2022-04-18,TQBR,128.55,5957380,792272100.8
2022-04-19,TQBR,125.5,7492490,927431072.7
2022-04-20,TQBR,125.05,4918150,620457548.8
2022-04-21,TQBR,123.12,1977870,245764391.8
2022-04-22,TQBR,123.27,2824140,348684614.5
2022-04-25,TQBR,118.51,2990320,356931206.3
2022-04-26,TQBR,125.45,5126220,628734404.1
2022-04-27,TQBR,134.0,5969630,788420217.7
2022-04-28,TQBR,126.5,6021440,796333450.0
2022-04-29,TQBR,130.4,3931600,506649474.9
2022-05-04,TQBR,124.8,3473670,441163175.7
2022-05-05,TQBR,125.47,1527320,192044411.3
2022-05-06,TQBR,124.2,1290300,159631056.6
2022-05-11,TQBR,121.11,5809650,712967597.0
2022-05-12,TQBR,116.6,6771570,804818394.0
2022-05-13,TQBR,116.7,3903700,456270260.7
2022-05-16,TQBR,119.84,4744150,561739488.7
2022-05-17,TQBR,123.8,3642050,445813238.8
2022-05-18,TQBR,122.33,5019710,628506539.6
2022-05-19,TQBR,122.81,2371500,289922197.1
2022-05-20,TQBR,119.94,4817130,580388689.9
2022-05-23,TQBR,117.05,3290370,388017404.0
2022-05-24,TQBR,118.74,6226020,738450301.8
2022-05-25,TQBR,115.99,16812650,1954841236.1
2022-05-26,TQBR,113.75,15855360,1826603166.9
2022-05-27,TQBR,111.58,12839880,1444977730.0
2022-05-30,TQBR,111.84,8446090,946554204.9
2022-05-31,TQBR,111.61,5185480,576238154.8
2022-06-01,TQBR,113.19,5019520,568976685.1
2022-06-02,TQBR,112.11,3327810,374579843.6
2022-06-03,TQBR,112.02,3703670,413168268.9
2022-06-06,TQBR,113.7,4490840,506662282.9
2022-06-07,TQBR,113.0,3145280,355386612.3
2022-06-08,TQBR,115.14,6854950,792418704.6
2022-06-09,TQBR,113.94,4753160,541999019.4
2022-06-10,TQBR,114.1,2563080,293025884.9
2022-06-14,TQBR,114.49,3737250,425363561.3
2022-06-15,TQBR,116.51,8003420,935727960.4
2022-06-16,TQBR,117.39,6109450,715265441.7
2022-06-17,TQBR,118.4,4271140,506027581.5
2022-06-20,TQBR,124.84,6737880,815535562.8
2022-06-21,TQBR,123.3,7612700,942896707.4
2022-06-22,TQBR,127.8,6971070,864579591.7
2022-06-23,TQBR,130.5,8092770,1053150332.2
2022-06-24,TQBR,130.18,3917230,508067296.0
2022-06-27,TQBR,134.2,6101200,811606059.7
2022-06-28,TQBR,133.36,4179070,557554938.1
2022-06-29,TQBR,127.99,5119030,668167377.4
2022-06-30,TQBR,121.21,13240790,1635858369.0
2022-07-01,TQBR,126.5,8328670,1033566813.1
2022-07-04,TQBR,127.0,5229050,657473349.6
2022-07-05,TQBR,127.79,6129230,784309007.1
2022-07-06,TQBR,127.0,5702970,736555660.4
2022-07-07,TQBR,126.2,3567760,452286689.3
2022-07-08,TQBR,126.5,2935810,369261572.4
2022-07-11,TQBR,121.99,4616920,571646455.1
2022-07-12,TQBR,122.67,6061180,732950141.1
2022-07-13,TQBR,120.36,3484760,421448501.3
2022-07-14,TQBR,120.49,3288690,395574021.2
2022-07-15,TQBR,122.96,3363330,409398153.8
2022-07-18,TQBR,122.39,2906950,355972109.8
2022-07-19,TQBR,121.39,2817730,339968550.5
2022-07-20,TQBR,120.28,2732200,331552970.2
2022-07-21,TQBR,119.5,4027920,478209241.9
2022-07-22,TQBR,122.98,3681110,447432145.4
2022-07-25,TQBR,125.0,4145910,514113415.9
2022-07-26,TQBR,126.29,3764040,474955990.5
2022-07-27,TQBR,126.0,4888970,617948408.8
2022-07-28,TQBR,125.27,3026970,378413932.6
2022-07-29,TQBR,125.55,3027680,379060980.6
2022-08-01,TQBR,122.06,5226700,645593977.5
2022-08-02,TQBR,122.0,3014710,366203994.0
2022-08-03,TQBR,121.27,2258150,275945615.4
2022-08-04,TQBR,121.37,2014520,244862197.1
2022-08-05,TQBR,117.0,6192680,732287205.5
2022-08-08,TQBR,118.91,4101480,488965447.1
2022-08-09,TQBR,120.05,3841320,456347909.4
2022-08-10,TQBR,119.78,3027740,363174975.0
2022-08-11,TQBR,118.0,3393700,406093071.8
2022-08-12,TQBR,119.09,3083370,365279360.4
2022-08-15,TQBR,119.13,2482020,295339980.6
2022-08-16,TQBR,120.6,2579310,310623722.2
2022-08-17,TQBR,119.95,2223730,267903253.2
2022-08-18,TQBR,121.73,1982350,239250338.3
2022-08-19,TQBR,120.65,2229380,269577499.4
2022-08-22,TQBR,121.39,1939280,235108755.6
2022-08-23,TQBR,125.39,4111540,509627593.1
2022-08-24,TQBR,123.17,2901450,361570027.8
2022-08-25,TQBR,123.4,2460370,303669984.0
2022-08-26,TQBR,124.98,2210980,274684548.1
2022-08-29,TQBR,125.2,2773980,346560460.5
2022-08-30,TQBR,124.6,4004630,502064928.5
2022-08-31,TQBR,128.32,9121280,1171829920.4
2022-09-01,TQBR,132.0,4543070,585711952.0
2022-09-02,TQBR,135.9,13143870,1757912766.0
2022-09-05,TQBR,134.4,7159030,958496394.8
2022-09-06,TQBR,130.12,7668860,1008724384.6
2022-09-07,TQBR,129.16,7831860,1014980916.6
2022-09-08,TQBR,127.8,3758770,482020707.2
2022-09-09,TQBR,130.98,4437070,574419729.4
2022-09-12,TQBR,131.54,4552150,600257424.4
2022-09-13,TQBR,130.12,3405400,446198984.4
2022-09-14,TQBR,131.4,4362090,566141765.3
2022-09-15,TQBR,132.09,3825410,503540929.8
2022-09-16,TQBR,130.52,5140850,676018344.1
2022-09-19,TQBR,130.27,2959060,386604041.3
2022-09-20,TQBR,121.45,19515430,2431523854.4
2022-09-21,TQBR,116.12,14415890,1673036642.0
2022-09-22,TQBR,119.23,8098010,964887695.7
2022-09-23,TQBR,114.47,8574420,988599927.8
2022-09-26,TQBR,104.09,15887270,1717145426.7
2022-09-27,TQBR,108.51,9948670,1056634508.9
2022-09-28,TQBR,106.61,6591560,709411366.7
2022-09-29,TQBR,105.23,7703210,807310001.2
2022-09-30,TQBR,105.66,12178980,1275262242.9
2022-10-03,TQBR,109.55,5914110,636806347.9
2022-10-04,TQBR,107.09,4991340,538165660.9
2022-10-05,TQBR,104.85,8148310,853553030.4
2022-10-06,TQBR,105.32,5547700,585200089.0
2022-10-07,TQBR,99.33,7026540,718196872.7
2022-10-10,TQBR,103.2,11577100,1155977656.7
2022-10-11,TQBR,103.7,6309610,648259266.5
2022-10-12,TQBR,102.91,3482740,359276366.8
2022-10-13,TQBR,103.07,4506270,464365479.5
2022-10-14,TQBR,103.73,4932490,509492132.1
2022-10-17,TQBR,108.3,4687580,498573464.5
2022-10-18,TQBR,106.43,6178780,667119725.5
2022-10-19,TQBR,107.4,5165400,549207467.1
2022-10-20,TQBR,110.48,5812970,636810763.2
2022-10-21,TQBR,113.7,6978410,775192755.5
2022-10-24,TQBR,113.35,6506330,738619021.4
2022-10-25,TQBR,118.21,7865710,918588999.5
2022-10-26,TQBR,118.4,7193330,850569153.4
2022-10-27,TQBR,120.37,5862280,705241520.3
2022-10-28,TQBR,121.38,5618680,677074829.9
2022-10-31,TQBR,120.56,4472280,541224621.5
2022-11-01,TQBR,120.9,2427860,293784896.7
2022-11-02,TQBR,119.5,2735780,330488647.1
2022-11-03,TQBR,119.28,3835590,456636909.0
2022-11-07,TQBR,125.4,6530330,805288019.9
2022-11-08,TQBR,124.92,5274110,658150795.6
2022-11-09,TQBR,121.6,4732230,582345844.3
2022-11-10,TQBR,130.41,14378350,1840245624.4
2022-11-11,TQBR,131.0,8292170,1083356722.8
2022-11-14,TQBR,134.5,7559780,1004985708.1
2022-11-15,TQBR,130.61,11757090,1550069883.2
2022-11-16,TQBR,134.33,5300820,706846204.0
2022-11-17,TQBR,133.35,3872070,517509308.0
2022-11-18,TQBR,132.66,4263280,564833826.2
2022-11-21,TQBR,130.35,6627640,860563242.0
2022-11-22,TQBR,131.38,3251220,425196506.9
2022-11-23,TQBR,131.4,4870840,638935400.4
2022-11-24,TQBR,131.36,2912540,384167352.8
2022-11-25,TQBR,131.19,1971850,257996064.9
2022-11-28,TQBR,130.43,2760710,359450455.0
2022-11-29,TQBR,131.19,2057900,269957772.8
2022-11-30,TQBR,131.54,1305170,170834431.5
2022-12-01,TQBR,131.76,2503060,329303415.5
2022-12-02,TQBR,131.39,1582480,207877224.4
2022-12-05,TQBR,136.4,7952330,1072639462.2
2022-12-06,TQBR,135.6,4606720,626094543.4
2022-12-07,TQBR,137.49,5323630,723516075.0
2022-12-08,TQBR,136.06,5291590,724572351.5
2022-12-09,TQBR,136.13,3434880,468033213.1
2022-12-12,TQBR,135.95,2907330,395342296.4
2022-12-13,TQBR,135.45,4296300,580633572.1
2022-12-14,TQBR,134.69,2697040,363932119.5
2022-12-15,TQBR,131.1,5118390,676929112.2
2022-12-16,TQBR,133.0,3422650,453361105.1
2022-12-19,TQBR,132.29,4245800,560466909.5
2022-12-20,TQBR,135.67,4157420,560067703.9
2022-12-21,TQBR,135.23,3887190,525904218.7
2022-12-22,TQBR,135.58,2831960,384298944.5
2022-12-23,TQBR,135.74,2082630,282468831.3
2022-12-26,TQBR,138.08,3705230,509129348.0
2022-12-27,TQBR,137.7,3141970,433244577.1
2022-12-28,TQBR,137.7,3130720,431381160.9
2022-12-29,TQBR,139.76,8128420,1136349628.9
2022-12-30,TQBR,140.99,5179490,727057472.3
2023-01-03,TQBR,141.43,2016870,286277207.3
2023-01-04,TQBR,140.98,1521740,214797548.6
2023-01-05,TQBR,140.58,1295450,182042947.7
2023-01-06,TQBR,140.12,1132010,158599253.2
2023-01-09,TQBR,141.99,3056860,433142703.4
2023-01-10,TQBR,141.95,1897160,268005171.9
2023-01-11,TQBR,148.72,8129040,1187344895.5
2023-01-12,TQBR,148.36,4948990,733692038.2
2023-01-13,TQBR,150.89,5720830,858091685.0
2023-01-16,TQBR,152.75,4966690,756488112.1
2023-01-17,TQBR,149.61,7716710,1159941494.5
2023-01-18,TQBR,151.09,4113120,620863985.6
2023-01-19,TQBR,148.94,4015480,600471494.1
2023-01-20,TQBR,150.0,3503810,522322224.3
2023-01-23,TQBR,151.32,4166260,629971510.3
2023-01-24,TQBR,150.24,4315760,652972834.1
2023-01-25,TQBR,150.46,2846400,428156327.0
2023-01-26,TQBR,150.23,2361470,355459332.8
2023-01-27,TQBR,150.55,1839040,276839708.5
2023-01-30,TQBR,150.79,2090660,315373823.3
2023-01-31,TQBR,155.47,5656960,866871596.9
2023-02-01,TQBR,156.52,6440680,1003600000.5
2023-02-02,TQBR,158.07,5219110,822280302.7
2023-02-03,TQBR,160.44,8262470,1313360269.6
2023-02-06,TQBR,165.87,8160930,1334644065.8
2023-02-07,TQBR,164.15,10953600,1804647990.2
2023-02-08,TQBR,163.04,5068990,829009247.6
2023-02-09,TQBR,164.38,7279060,1189734061.6
2023-02-10,TQBR,164.33,3095370,508268607.3
2023-02-13,TQBR,163.46,2790230,458656220.4
2023-02-14,TQBR,160.86,4437810,717253494.9
2023-02-15,TQBR,155.4,10567770,1653724175.9
2023-02-16,TQBR,157.25,5301770,832999694.5
2023-02-17,TQBR,157.97,4640790,728864300.7
2023-02-20,TQBR,157.71,5007150,783785262.3
2023-02-21,TQBR,162.44,10447810,1689116373.2
2023-02-22,TQBR,161.75,3181170,513924461.7
2023-02-24,TQBR,163.06,2548600,415331135.5
2023-02-27,TQBR,167.67,5990690,993177705.3
2023-02-28,TQBR,167.73,5689300,955035180.3
2023-03-01,TQBR,168.99,3370110,567891448.8
2023-03-02,TQBR,165.91,7567060,1258945348.2
2023-03-03,TQBR,168.71,3364450,563173538.0
2023-03-06,TQBR,170.39,4141120,704662823.6
2023-03-07,TQBR,172.5,3878630,663984859.7
2023-03-09,TQBR,171.47,6042000,1040672904.9
2023-03-10,TQBR,171.9,3966180,678129840.4
2023-03-13,TQBR,170.27,5396730,920626734.6
2023-03-14,TQBR,174.01,5497950,949796704.6
2023-03-15,TQBR,173.04,4294450,745004873.1
2023-03-16,TQBR,174.0,3830910,662482172.1
2023-03-17,TQBR,193.2,37294480,6967861957.4
2023-03-20,TQBR,203.85,19268930,3842477387.5
2023-03-21,TQBR,203.4,12629320,2588519010.7
2023-03-22,TQBR,203.23,5709740,1158960004.6
2023-03-23,TQBR,203.13,2385850,485511531.3
2023-03-24,TQBR,203.68,2217130,450640615.9
2023-03-27,TQBR,211.94,9640930,2016180193.2
2023-03-28,TQBR,213.9,8203830,1746119852.7
2023-03-29,TQBR,217.67,10118330,2191600521.9
2023-03-30,TQBR,216.8,4203010,912291654.8
2023-03-31,TQBR,215.84,8614670,1843047968.6
2023-04-03,TQBR,215.02,5846390,1260451473.1
2023-04-04,TQBR,214.36,4912550,1055720452.1
2023-04-05,TQBR,215.6,4625490,990007549.6
2023-04-06,TQBR,214.21,4241280,912398119.4
2023-04-07,TQBR,215.95,2879530,618951615.2
2023-04-10,TQBR,221.13,8011760,1753280414.3
2023-04-11,TQBR,218.36,7938840,1745793403.4
2023-04-12,TQBR,218.95,5337440,1164651974.0
2023-04-13,TQBR,219.38,2672680,585181250.6
2023-04-14,TQBR,221.4,4516000,993175794.1
2023-04-17,TQBR,227.82,6236020,1404088973.2
2023-04-18,TQBR,232.51,6975960,1602355875.4
2023-04-19,TQBR,233.29,10907380,2554792054.2
2023-04-20,TQBR,236.35,8564960,1997271878.6
2023-04-21,TQBR,235.47,8853720,2089954061.1
2023-04-24,TQBR,235.28,2833150,667316322.8
2023-04-25,TQBR,235.13,2445320,575149694.5
2023-04-26,TQBR,235.22,2169480,510638451.2
2023-04-27,TQBR,239.51,6371370,1516468837.4
2023-04-28,TQBR,239.39,6099580,1459415670.2
2023-05-02,TQBR,242.46,8206770,1988016017.8
2023-05-03,TQBR,235.9,8611920,2059071200.1
2023-05-04,TQBR,238.45,4252150,1011065481.2
2023-05-05,TQBR,236.8,5256130,1252282511.0
2023-05-08,TQBR,235.97,5918480,1402347201.6
2023-05-10,TQBR,226.21,14489370,3178297773.6
2023-05-11,TQBR,226.55,15682350,3594674258.6
2023-05-12,TQBR,226.68,5857030,1325344800.0
2023-05-15,TQBR,228.45,3620580,824744385.5
2023-05-16,TQBR,228.52,2402400,548518040.9
2023-05-17,TQBR,228.29,2432790,553433238.4
2023-05-18,TQBR,229.04,5038540,1156814828.2
2023-05-19,TQBR,228.56,2657830,607942514.6
2023-05-22,TQBR,228.32,2030020,463797467.8
2023-05-23,TQBR,232.04,4866190,1120916362.2
2023-05-24,TQBR,241.1,8125850,1922402777.5
2023-05-25,TQBR,239.36,6611800,1588675244.0
2023-05-26,TQBR,243.0,5511450,1333351461.1
2023-05-29,TQBR,246.91,5769540,1419574516.9
2023-05-30,TQBR,241.26,7801500,1902714629.4
2023-05-31,TQBR,241.13,5806470,1392309280.9
2023-06-01,TQBR,238.47,3446050,825597011.4
2023-06-02,TQBR,240.95,3932560,944600708.7
2023-06-05,TQBR,236.37,6207390,1476771542.4
2023-06-06,TQBR,238.58,7181330,1683388961.8
2023-06-07,TQBR,238.18,3777290,903471090.5
2023-06-08,TQBR,238.76,2233840,532745384.4
2023-06-09,TQBR,238.49,2103710,502665064.7
2023-06-13,TQBR,241.77,3279620,787965313.4
2023-06-14,TQBR,241.56,3933900,953795497.0
2023-06-15,TQBR,242.9,4474750,1085474165.9
2023-06-16,TQBR,241.79,2376960,576472674.0
2023-06-19,TQBR,240.02,2921490,702748058.4
2023-06-20,TQBR,239.24,3393930,810719627.5
2023-06-21,TQBR,239.22,2452850,587157442.9
2023-06-22,TQBR,238.01,2025260,483283745.9
2023-06-23,TQBR,233.81,4981350,1173341341.2
2023-06-26,TQBR,236.49,6589280,1555811475.3
2023-06-27,TQBR,238.95,3231500,768615373.9
2023-06-28,TQBR,237.12,1660950,394656249.8
2023-06-29,TQBR,237.51,2178140,517840048.7
2023-06-30,TQBR,236.96,1823190,432629310.9
2023-07-03,TQBR,238.5,4145940,990006839.2
2023-07-04,TQBR,237.52,3086940,735906712.2
2023-07-05,TQBR,237.64,2017620,480320010.4
2023-07-06,TQBR,238.37,2654890,634103513.8
2023-07-07,TQBR,240.7,2154860,516102609.8
2023-07-10,TQBR,246.0,4628750,1128747331.6
2023-07-11,TQBR,245.5,3915720,959576854.9
2023-07-12,TQBR,245.29,3322350,817405265.0
2023-07-13,TQBR,244.22,2543160,621855350.4
2023-07-14,TQBR,244.5,1851090,451558075.1
2023-07-17,TQBR,244.25,2679150,653244631.4
2023-07-18,TQBR,245.99,3635040,891276757.1
2023-07-19,TQBR,245.0,2842370,698125117.9
2023-07-20,TQBR,242.54,3303480,805967230.6
2023-07-21,TQBR,243.71,3046820,740764334.9
2023-07-24,TQBR,244.49,2348240,573538698.1
2023-07-25,TQBR,246.01,3339040,819294587.2
2023-07-26,TQBR,245.85,2451090,602777924.5
2023-07-27,TQBR,246.4,3947330,975979127.6
2023-07-28,TQBR,247.93,3215360,795187437.9
2023-07-31,TQBR,265.29,12440490,3207664984.4
2023-08-01,TQBR,266.67,13911910,3721997537.4
2023-08-02,TQBR,267.15,4237320,1130335544.7
2023-08-03,TQBR,268.2,5667520,1519726950.9
2023-08-04,TQBR,264.04,10775790,2874511799.0
2023-08-07,TQBR,261.23,6180900,1636496725.3
2023-08-08,TQBR,264.12,6005040,1565105735.7
2023-08-09,TQBR,263.2,3996650,1054498762.6
2023-08-10,TQBR,266.5,4019580,1066868374.0
2023-08-11,TQBR,265.86,3151170,837278081.7
2023-08-14,TQBR,260.11,8799850,2324845769.3
2023-08-15,TQBR,260.89,5898570,1543192995.7
2023-08-16,TQBR,255.72,6653040,1708759070.2
2023-08-17,TQBR,258.09,3312670,851295105.3
2023-08-18,TQBR,260.51,2533680,655589925.7
2023-08-21,TQBR,260.94,3513900,917005626.4
2023-08-22,TQBR,261.19,2519450,656746190.0
2023-08-23,TQBR,256.47,4297810,1110710611.1
2023-08-24,TQBR,258.92,2597340,669639493.9
2023-08-25,TQBR,259.88,2530250,655867689.9
2023-08-28,TQBR,265.2,5521660,1456410613.3
2023-08-29,TQBR,265.17,3786910,1006010872.6
2023-08-30,TQBR,264.25,3556370,942135020.4
2023-08-31,TQBR,264.75,1836410,487097137.3
2023-09-01,TQBR,264.61,1691220,447509579.4
2023-09-04,TQBR,266.82,4363850,1164177626.6
2023-09-05,TQBR,264.63,4799020,1272850032.3
2023-09-06,TQBR,262.94,2404180,632963342.0
2023-09-07,TQBR,258.26,5932540,1539192495.4
2023-09-08,TQBR,255.55,5351990,1370243540.1
2023-09-11,TQBR,256.03,5758950,1477297017.6
2023-09-12,TQBR,261.78,4050250,1050580553.6
2023-09-13,TQBR,257.95,2504890,650782427.8
2023-09-14,TQBR,259.43,4564290,1175280705.7
2023-09-15,TQBR,260.39,3224910,839166651.3
2023-09-18,TQBR,258.73,3001400,781754122.3
2023-09-19,TQBR,252.59,6436050,1638899954.6
2023-09-20,TQBR,253.59,5729030,1448330470.3
2023-09-21,TQBR,249.86,4199250,1053859919.9
2023-09-22,TQBR,251.82,2751170,691735731.4
2023-09-25,TQBR,252.4,2508760,630157198.0
2023-09-26,TQBR,255.45,2613410,662769910.0
2023-09-27,TQBR,255.6,2405970,616417296.2
2023-09-28,TQBR,257.28,1693280,434946081.3
2023-09-29,TQBR,260.41,4373690,1138854485.9
2023-10-02,TQBR,258.68,4273970,1106043472.7
2023-10-03,TQBR,259.37,2503960,648445547.4
2023-10-04,TQBR,258.93,2029590,525932938.6
2023-10-05,TQBR,259.24,2043650,531045905.3
2023-10-06,TQBR,262.45,2354030,612660397.2
2023-10-09,TQBR,264.76,3955630,1046607450.1
2023-10-10,TQBR,262.89,2992120,788663858.1
2023-10-11,TQBR,260.16,3139630,824293579.2
2023-10-12,TQBR,264.01,2856720,749417762.2
2023-10-13,TQBR,263.21,1630830,429474745.8
2023-10-16,TQBR,268.04,5096090,1357245526.8
2023-10-17,TQBR,269.95,4064760,1097050457.4
2023-10-18,TQBR,267.55,3154560,846701948.1
2023-10-19,TQBR,268.23,2425410,651297582.8
2023-10-20,TQBR,269.57,2304080,618588077.1
2023-10-23,TQBR,269.75,3801630,1033224334.2
2023-10-24,TQBR,270.85,2427550,656206308.5
2023-10-25,TQBR,272.87,2957230,805159534.2
2023-10-26,TQBR,269.6,4372200,1189978534.8
2023-10-27,TQBR,269.24,3790600,1018844128.4
2023-10-30,TQBR,269.11,1917040,516932034.3
2023-10-31,TQBR,267.93,2154060,576877846.7
2023-11-01,TQBR,269.12,1021100,274350925.8
2023-11-02,TQBR,268.5,1614060,434590173.8
2023-11-03,TQBR,268.39,1373110,368446002.8
2023-11-06,TQBR,272.75,1784260,483376752.0
2023-11-07,TQBR,272.61,3061930,834348009.4
2023-11-08,TQBR,276.85,5030920,1387118044.8
2023-11-09,TQBR,276.05,2720390,750984030.9
2023-11-10,TQBR,279.3,4347980,1211371806.7
2023-11-13,TQBR,282.74,3742930,1055061913.9
2023-11-14,TQBR,279.54,3614920,1015974449.0
2023-11-15,TQBR,281.49,3229170,903310986.7
2023-11-16,TQBR,278.91,2463800,691557132.1
2023-11-17,TQBR,280.79,2880730,806859678.4
2023-11-20,TQBR,282.27,2871340,809167004.2
2023-11-21,TQBR,282.48,3332910,939831634.2
2023-11-22,TQBR,285.63,3984710,1133892226.2
2023-11-23,TQBR,285.12,2729430,781033177.0
2023-11-24,TQBR,286.38,1971040,563858490.8
2023-11-27,TQBR,281.87,5754400,1631957812.2
2023-11-28,TQBR,279.6,3232420,903083569.5
2023-11-29,TQBR,276.79,2993340,831271515.9
